corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_09_A_128,1339,0,cnc_train_09_A_128_1339_0,"The boycott of meals is to protest the political implications that we didnt do our jobs ,   one of the agitating officers said .","['\x91\x91<ARG1>The boycott of meals</ARG1> <SIG0>is <ARG0>to</SIG0> protest the political implications that we didn\x92t do our jobs</ARG0> , \x92 \x92 one of the agitating officers said .']",1
cnc,train_09_A_129,1523,0,cnc_train_09_A_129_1523_0,"On July 28 , an argument between two shopkeepers had led to a communal flare-up .","['On July 28 , <ARG0>an argument between two shopkeepers</ARG0> <SIG0>had led to</SIG0> <ARG1>a communal flare-up</ARG1> .']",1
cnc,train_09_A_13,2503,0,cnc_train_09_A_13_2503_0,Mainpuri SP Shalabh Mathur said that a complaint has been lodged by a Aam Aadmi Party worker at City Kotwali police station alleging attack on him and other agitators .,[],0
cnc,train_09_A_130,1562,0,cnc_train_09_A_130_1562_0,"As the Muslims and tribals clashed , eight people were injured in police firing .","['As the Muslims and tribals clashed , <ARG1>eight people were injured</ARG1> in <ARG0>police firing</ARG0> .', '<SIG0>As</SIG0> <ARG0>the Muslims and tribals clashed</ARG0> , eight people were injured in <ARG1>police firing</ARG1> .']",2
cnc,train_09_A_131,1799,0,cnc_train_09_A_131_1799_0,It was only after Katarias weekend visit to his constituency that the tribals gave up their nightlong vigil on the hilltops and shopkeepers agreed to open the market .,['It was only after <ARG0>Kataria\x92s weekend visit to his constituency</ARG0> that <ARG1>the tribals gave up their nightlong vigil on the hilltops and shopkeepers agreed to open the market</ARG1> .'],1
cnc,train_09_A_132,1212,0,cnc_train_09_A_132_1212_0,Half of them have not dined in their mess today .,[],0
cnc,train_09_A_133,2911,0,cnc_train_09_A_133_2911_0,"Salwa Judum founder escapes attack 09th November 2012 09:33 AM Former MP and founder of Salwa Judum in Chhattisgarh , Mahendra Karma , had a narrow escape on Thursday when Naxals blew up his bullet-proof vehicle after triggering a landmine blast at Bhogam , about 20 kms from Dantewada district headquarters .","['Salwa Judum founder escapes attack 09th November 2012 09:33 AM <ARG1>Former MP and founder of Salwa Judum in Chhattisgarh , Mahendra Karma , had a narrow escape on Thursday</ARG1> when <ARG0>Naxals blew up his bullet-proof vehicle</ARG0> after triggering a landmine blast at Bhogam , about 20 kms from Dantewada district headquarters .', 'Salwa Judum founder escapes attack 09th November 2012 09:33 AM Former MP and founder of Salwa Judum in Chhattisgarh , Mahendra Karma , had a narrow escape on Thursday when <ARG1>Naxals blew up his bullet-proof vehicle</ARG1> after <ARG0>triggering a landmine blast at Bhogam , about 20 kms from Dantewada district headquarters</ARG0> .']",2
cnc,train_09_A_134,1163,0,cnc_train_09_A_134_1163_0,"Chhattisgarh Chief Minister Raman Singh strongly condemned the attack , describing it as most unfortunate and cowardly act of Maoists .",[],0
cnc,train_09_A_135,2110,0,cnc_train_09_A_135_2110_0,Ultras had accurate intelligence input regarding his SUV and IED was triggered targeting his vehicle only .,[],0
cnc,train_09_A_136,1746,0,cnc_train_09_A_136_1746_0,"After the blast , Maoists opened indiscriminate firing .",[],0
cnc,train_09_A_137,3055,0,cnc_train_09_A_137_3055_0,"In 2005 , approximately 200 armed naxals killed Suku Karma , brother of Mahendra , in Dantewada .",[],0
cnc,train_09_A_138,2020,0,cnc_train_09_A_138_2020_0,"In another attack in 2009 , ultra ’ s quick action group killed Cahnnu Karma , his close relative .",[],0
cnc,train_09_A_139,1495,0,cnc_train_09_A_139_1495_0,"Sopore gunfight ends , no trace of guerrilla 31st January 2010 02:05 PM SRINAGAR : A fierce overnight gun battle between a top militant hiding in a house and security forces in the north Kashmir town of Sopore ended Sunday morning with reports that the guerrilla might have escaped .",[],0
cnc,train_09_A_14,1866,0,cnc_train_09_A_14_1866_0,"The video footage of the incident is being scanned and a case will be registered after verifying the allegations , he added .",[],0
cnc,train_09_A_140,847,0,cnc_train_09_A_140_847_0,""" When the security forces surrounded the house , they came under heavy gunfire from inside .",[],0
cnc,train_09_A_141,1195,0,cnc_train_09_A_141_1195_0,""" The gun fire was returned and a firefight ensued , "" the officer said .",[],0
cnc,train_09_A_142,567,0,cnc_train_09_A_142_567_0,A house was destroyed in the gun battle and security forces are removing the debris .,[],0
cnc,train_09_A_143,2811,0,cnc_train_09_A_143_2811_0,"ANA Reporter JOHANNESBURG , 10 April ( ANA ) - Emfuleni Local Municipality in Gauteng has said that it regrets the loss of life following incidents of violence in Rus-ter-vaal earlier on Wednesday morning in which two people died in alleged clashes between security agency the Red Ants and land invaders in the area .","['ANA Reporter JOHANNESBURG , 10 April ( ANA ) - Emfuleni Local Municipality in Gauteng has said that it regrets <ARG1>the loss of life</ARG1> <SIG0>following</SIG0> <ARG0>incidents of violence in Rus-ter-vaal earlier on Wednesday morning</ARG0> in which two people died in alleged clashes between security agency the Red Ants and land invaders in the area .', 'ANA Reporter JOHANNESBURG , 10 April ( ANA ) - Emfuleni Local Municipality in Gauteng has said that it regrets the loss of life following incidents of violence in Rus-ter-vaal earlier on Wednesday morning in which <ARG1>two people died</ARG1> in <ARG0>alleged clashes between security agency the Red Ants and land invaders in the area</ARG0> .']",2
cnc,train_09_A_143,2885,0,cnc_train_09_A_143_2885_0,"Two die in land invasion scuffles in Rus-ter-vaal , south of Joburg","['<ARG1>Two die</ARG1> in <ARG0>land invasion scuffles in Rus-ter-vaal , south of Joburg</ARG0>']",1
cnc,train_09_A_144,3136,0,cnc_train_09_A_144_3136_0,People invaded the land in Rus-ter-vaal in the previous weeks and the Emfuleni Municipality had obtained a court order to evict them .,['<ARG0>People invaded the land in Rus-ter-vaal in the previous weeks</ARG0> and <ARG1>the Emfuleni Municipality had obtained a court order to evict them</ARG1> .'],1
cnc,train_09_A_145,1677,0,cnc_train_09_A_145_1677_0,"`` In recent weeks , residents invaded land in the area and to curb the mushrooming of structures on the land , the municipality obtained a court order to remove the land invaders .","['`` In recent weeks , residents invaded land in the area and <ARG0><SIG0>to</SIG0> curb the mushrooming of structures on the land</ARG0> , <ARG1>the municipality obtained a court order to remove the land invaders</ARG1> .', '`` In recent weeks , residents invaded land in the area and to curb the mushrooming of structures on the land , <ARG1>the municipality obtained a court order</ARG1> <ARG0><SIG0>to</SIG0> remove the land invaders</ARG0> .']",2
cnc,train_09_A_146,3313,0,cnc_train_09_A_146_3313_0,"The R82 , an arterial road linking Vereeniging to Johannesburg remains closed due to the public unrest .","['The R82 , <ARG1>an arterial road linking Vereeniging to Johannesburg remains closed</ARG1> <SIG0>due to</SIG0> <ARG0>the public unrest</ARG0> .']",1
cnc,train_09_A_147,651,0,cnc_train_09_A_147_651_0,"Councillors Stage Stir 08th July 2011 07:41 AM SAMBALPUR : The councillors of Sambalpur , cutting across party lines , locked the Sambalpur municipal office on Thursday demanding cleaning of the Mahanadi and stop direct discharge of sewage water into the river .","['Councillors Stage Stir 08th July 2011 07:41 AM SAMBALPUR : <ARG1>The councillors of Sambalpur , cutting across party lines , locked the Sambalpur municipal office on Thursday</ARG1> <ARG0><SIG0>demanding</SIG0> cleaning of the Mahanadi and stop direct discharge of sewage water into the river</ARG0> .']",1
cnc,train_09_A_148,1694,0,cnc_train_09_A_148_1694_0,The impasse was broken after ADM Madhab Bariha promised to take steps over the issue within three days .,"['<ARG1>The impasse was broken</ARG1> after <ARG0>ADM Madhab Bariha promised to take steps</ARG0> over the issue within three days .', 'The impasse was broken after <ARG1>ADM Madhab Bariha promised to take steps</ARG1> <SIG0>over</SIG0> <ARG0>the issue</ARG0> within three days .']",2
cnc,train_09_A_149,1967,0,cnc_train_09_A_149_1967_0,"TAMIL NADU Anti-inflation protest DRAWING ATTENTION : MDMK general secretary Vaiko leading a demonstration against the State and Central Governments , protesting the increase in prices of essential commodities , near the Collectorate in Chennai on Tuesday .","['TAMIL NADU Anti-inflation protest DRAWING ATTENTION : <ARG1>MDMK general secretary Vaiko leading a demonstration against the State and Central Governments</ARG1> , <ARG0>protesting the increase in prices of essential commodities</ARG0> , near the Collectorate in Chennai on Tuesday .']",1
cnc,train_09_A_15,3316,0,cnc_train_09_A_15_3316_0,He also said that the members of Aam Aadmi Party were staging an agitation when Louise Khurshid was attending an event .,[],0
cnc,train_09_A_150,2059,0,cnc_train_09_A_150_2059_0,The PLGA week coincides with the 48 - hour bandh call by the Maoists protesting the killing of Kishenji .,[],0
cnc,train_09_A_151,781,0,cnc_train_09_A_151_781_0,"Though rebels frequent the villages including Karada , Ranaba and Indragada , this is for the first time that posters exhorting the villagers to participate in the PLGA week have been found at several places in the block .","['Though rebels frequent the villages including Karada , Ranaba and Indragada , this is for the first time that <ARG1>posters exhorting the villagers</ARG1> <SIG0>to</SIG0> <ARG0>participate in the PLGA week</ARG0> have been found at several places in the block .']",1
cnc,train_09_A_152,1377,0,cnc_train_09_A_152_1377_0,The posters have warned them against joining the police and army and threatened to take up such cases in the praja court .,[],0
cnc,train_09_A_153,2178,0,cnc_train_09_A_153_2178_0,"With PLGA week coinciding with the two-day bandh call from December 4 , protesting the killing of Kishenji , the villagers apprehend",[],0
cnc,train_09_A_154,2866,0,cnc_train_09_A_154_2866_0,"Congress rule marked by various ills : Naveen 12th April 2009 04:18 AM SAMBALPUR : On a whirlwind tour to districts of Sambalpur , Deogarh and Chendipada besides Bargarh district Chief Minister Naveen Patnaik looked confident even as he addressed a huge gathering in a mixture of Hindi and Oriya .",[],0
cnc,train_09_A_155,964,0,cnc_train_09_A_155_964_0,"He impressed upon the gathering that unlike the Congress and the BJP , BJD will take decision pertaining to the interest of the state in the state itself and not in New Delhi .",[],0
cnc,train_09_A_156,1460,0,cnc_train_09_A_156_1460_0,"Beginning his campaign at Chendipada , Naveen flew down to Kisinda in Rairakhol Assembly Constituency , after which he addressed a gathering at Tinkbir in Reamal and Karla in Barkote of Deogarh district .",[],0
cnc,train_09_A_157,1235,0,cnc_train_09_A_157_1235_0,Later he left for Bhatli assembly segment in Bargarh district where he addressed a gathering at Bargarh and Attabira constituencies .,[],0
cnc,train_09_A_158,1841,0,cnc_train_09_A_158_1841_0,"‘ ‘ People have lost faith in both the NDA and UPA and in these circumstances , regional parties will play a significant role in the post-poll scenario , ’ ’ he said while speaking at a rally at Chhendipada .",[],0
cnc,train_09_A_159,1036,0,cnc_train_09_A_159_1036_0,"A section of people resorted to road blockade , but the timely intervention of Central Armed Police Force ( CAPF ) defused the situation .",[],0
