corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_1300_10300,10300,0,cnc_train_400_1300_10300_10,"""Because of heavy rain, the outdoor concert was canceled. Attendees were disappointed and had to find alternative plans.""","""<ARG0><SIG0>Because of heavy rain</SIG0>, the outdoor concert was canceled.</ARG0> <ARG1>Attendees were disappointed and had to find alternative plans.</ARG1>""",1
cnc,train_1301_10301,10301,0,cnc_train_401_1301_10301_10,"'The rise in global temperatures has led to increased frequency and intensity of natural disasters such as hurricanes, floods, and wildfires.'","'<ARG1>The rise in global temperatures</ARG1> <ARG0><SIG0>has led to</SIG0> increased frequency and intensity of natural disasters such as hurricanes, floods, and wildfires</ARG0>.'",1
cnc,train_1302_10302,10302,0,cnc_train_402_1302_10302_10,'After witnessing a decrease in sales due to poor marketing strategies the company decided to hire a new marketing team.','<ARG0>After witnessing a decrease in sales</ARG0> <SIG0>due to poor marketing strategies</SIG0> <ARG1>the company decided to hire a new marketing team.</ARG1>',1
cnc,train_1303_10303,10303,0,cnc_train_403_1303_10303_10,'The heavy rainfall caused flooding in the city streets leading to traffic congestion and transportation delays.','<ARG1>The heavy rainfall caused flooding in the city streets</ARG1> <ARG0><SIG0>leading to</SIG0> traffic congestion and transportation delays</ARG0>.',1
cnc,train_1304_10304,10304,0,cnc_train_404_1304_10304_10,"'Due to the heavy rain the streets were flooded , causing traffic jams.'","'<SIG0>Due to</SIG0> <ARG0>the heavy rain</ARG0> <ARG1>the streets were flooded , causing traffic jams</ARG1>.'",1
cnc,train_1305_10305,10305,0,cnc_train_405_1305_10305_10,'Many students failed the exam due to lack of preparation because they did not study enough.','Many students failed the exam <ARG0>due to lack of preparation</ARG0> <SIG0>because</SIG0> <ARG1>they did not study enough</ARG1>.',1
cnc,train_1306_10306,10306,0,cnc_train_406_1306_10306_10,'The students skipped their classes in order to attend the concert .','<ARG1>The students skipped their classes</ARG1> <ARG0><SIG0>in order to</SIG0> attend the concert</ARG0> .',1
cnc,train_1307_10307,10307,0,cnc_train_407_1307_10307_10,'The workers went on strike because of the unfair labor practices.','<ARG1>The workers went on strike</ARG1> <SIG0>because of</SIG0> <ARG0>the unfair labor practices</ARG0>.',1
cnc,train_1308_10308,10308,0,cnc_train_408_1308_10308_10,The company implemented stricter security measures  to prevent unauthorized access to sensitive information  .',<ARG1>The company implemented stricter security measures </ARG1> <ARG0><SIG0>to</SIG0> prevent unauthorized access to sensitive information </ARG0> .',1
cnc,train_1309_10309,10309,0,cnc_train_409_1309_10309_10,"Since, the heavy rainfall caused widespread flooding in the city.","<SIG0>Since</SIG0>, <ARG0>the heavy rainfall</ARG0> <SIG0>caused</SIG0> <ARG1>widespread flooding in the city</ARG1>.",1
cnc,train_1310_10310,10310,0,cnc_train_410_1310_10310_10,"'After observing the increase in car accidents in the area, new traffic regulations were implemented to improve road safety.'","'After observing the increase in car accidents in the area, <ARG1>new traffic regulations were implemented</ARG1> <ARG0>to improve road safety</ARG0>.'",1
cnc,train_1311_10311,10311,0,cnc_train_411_1311_10311_10,'The economy suffered a major downturn due to the global pandemic.','<ARG1>The economy suffered a major downturn </ARG1><SIG0>due to</SIG0> <ARG0>the global pandemic.</ARG0>',1
cnc,train_1312_10312,10312,0,cnc_train_412_1312_10312_10,"""In response to the recent increase in pollution levels, environmental activists have started organizing protests to raise awareness about the importance of clean air.""","""In response to the recent increase in pollution levels, <ARG0><SIG0>environmental activists</SIG0></ARG0> have started organizing protests <ARG1>to raise awareness about the importance of clean air</ARG1>.""",1
cnc,train_1313_10313,10313,0,cnc_train_413_1313_10313_10,"'Since the students started studying harder, their grades improved significantly.'","'<SIG0>Since</SIG0> <ARG0>the students started studying harder</ARG0>, <ARG1>their grades improved significantly</ARG1>.'",1
cnc,train_1314_10314,10314,0,cnc_train_414_1314_10314_10,'The students failed the exam because of their lack of preparation .','<ARG1>The students failed the exam</ARG1> <SIG0>because of</SIG0> <ARG0>their lack of preparation</ARG0> .',1
cnc,train_1315_10315,10315,0,cnc_train_415_1315_10315_10,"""Students Protest Against Tuition Fee Hike due to Lack of Government Funding resulting in widespread demonstrations.""","""<ARG1>Students Protest Against Tuition Fee Hike</ARG1> due to <ARG0>Lack of Government Funding</ARG0> <SIG0>resulting in</SIG0> widespread demonstrations.""",1
cnc,train_1316_10316,10316,0,cnc_train_416_1316_10316_10,"As she practiced diligently , her skills improved significantly , which helped her win the competition.","<ARG0>As she practiced diligently</ARG0> , <SIG0>her skills improved significantly</SIG0> , <ARG1>which helped her win the competition</ARG1>.",1
cnc,train_1317_10317,10317,0,cnc_train_417_1317_10317_10,"'The heavy rainfall caused widespread flooding in the city , resulting in severe damage to infrastructure.'","'The heavy rainfall caused <ARG1>widespread flooding in the city</ARG1> , <SIG0>resulting in</SIG0> <ARG0>severe damage to infrastructure</ARG0>.'",1
cnc,train_1318_10318,10318,0,cnc_train_418_1318_10318_10,'A heavy downpour  led to  widespread flooding in the city.','<ARG0>A heavy downpour </ARG0> <SIG0>led to </SIG0> <ARG1>widespread flooding in the city.</ARG1>',1
cnc,train_1319_10319,10319,0,cnc_train_419_1319_10319_10,"To address the issue of declining attendance, the school administration implemented a new policy that required students to attend mandatory tutoring sessions resulting in a noticeable improvement in student performance .","<SIG0>To address the issue of declining attendance, <ARG0>the school administration implemented a new policy that required students to attend mandatory tutoring sessions</ARG0> <ARG1><SIG0>resulting in a noticeable improvement in student performance</SIG0></ARG1> .",1
cnc,train_1320_10320,10320,0,cnc_train_420_1320_10320_10,"'The heavy rain caused widespread flooding in the city, resulting in damaged infrastructure and displaced residents.'","'<ARG0>The heavy rain</ARG0> <SIG0>caused</SIG0> <ARG1>widespread flooding in the city, resulting in damaged infrastructure and displaced residents.</ARG1>'",1
cnc,train_1321_10321,10321,0,cnc_train_421_1321_10321_10,'The prices of vegetables skyrocketed overnight and people started panic buying in order to stock up on essential supplies and this led to shortages in grocery stores.','The prices of vegetables skyrocketed overnight and <ARG1>people started panic buying</ARG1> <ARG0><SIG0>in order to</SIG0> stock up on essential supplies</ARG0> and this led to shortages in grocery stores.',1
cnc,train_1322_10322,10322,0,cnc_train_422_1322_10322_10,'The students went on strike to protest the lack of funding for their education after the government announced severe budget cuts in the education sector.','<ARG1>The students went on strike to protest the lack of funding for their education</ARG1> <SIG0>after the government announced severe budget cuts</SIG0> <ARG0>in the education sector</ARG0>.',1
cnc,train_1323_10323,10323,0,cnc_train_423_1323_10323_10,'The store closed early because the power went out.','<ARG1>The store closed early</ARG1> <SIG0>because</SIG0> <ARG0>the power went out</ARG0>.',1
cnc,train_1324_10324,10324,0,cnc_train_424_1324_10324_10,'The stock prices plummeted after a major company announced bankruptcy.','<ARG1>The stock prices plummeted</ARG1> <SIG0>after</SIG0> <ARG0>a major company announced bankruptcy</ARG0>.',1
cnc,train_1325_10325,10325,0,cnc_train_425_1325_10325_10,"'MUMBAI: Airport delays expected today October 25, 2021 12:00 PM GMT+5:30 Passengers are advised to arrive early for their flights because of technological issues with the air traffic control system.'","'MUMBAI: Airport delays expected today October 25, 2021 12:00 PM GMT+5:30 <ARG1>Passengers are advised to arrive early for their flights</ARG1> <SIG0>because of</SIG0> <ARG0>technological issues with the air traffic control system</ARG0>.'",1
cnc,train_1326_10326,10326,0,cnc_train_426_1326_10326_10,'The company's sales dropped due to the economic recession which led to significant layoffs and budget cuts.','<ARG1>The company's sales dropped</ARG1> <SIG0>due to the economic recession</SIG0> <ARG0>which led to significant layoffs and budget cuts.</ARG0>',1
cnc,train_1327_10327,10327,0,cnc_train_427_1327_10327_10,"'Heavy rains  caused severe flooding in the city , resulting in the suspension of public transportation.'","'Heavy rains <ARG1> caused severe flooding in the city</ARG1> , <SIG0>resulting in</SIG0> <ARG0>the suspension of public transportation</ARG0>.'",1
cnc,train_1328_10328,10328,0,cnc_train_428_1328_10328_10,"'Due to the heavy rain , the roads became flooded .'","'<SIG0>Due to the heavy rain</SIG0> , <ARG0>the roads</ARG0> <ARG1>became flooded</ARG1> .'",1
cnc,train_1329_10329,10329,0,cnc_train_429_1329_10329_10,'A decrease in funding for public schools caused teachers to go on strike in protest of inadequate resources..','<ARG1>A decrease in funding for public schools caused teachers to go on strike</ARG1> <ARG0><SIG0>in protest</SIG0> of inadequate resources.</ARG0>.',1
cnc,train_1330_10330,10330,0,cnc_train_430_1330_10330_10,"'In order to improve their sales, the company implemented a new marketing strategy.'","'<ARG0><SIG0>In order to</SIG0> improve their sales</ARG0>, <ARG1>the company implemented a new marketing strategy</ARG1>.'",1
cnc,train_1331_10331,10331,0,cnc_train_431_1331_10331_10,"""The heavy rainfall in the city caused severe flooding in many low-lying areas leading to widespread property damage and displacement of residents.""","""The heavy rainfall in the city <ARG0>caused severe flooding in many low-lying areas</ARG0> <SIG0>leading to</SIG0> <ARG1>widespread property damage and displacement of residents</ARG1>.""",1
cnc,train_1332_10332,10332,0,cnc_train_432_1332_10332_10,'The car crashed into a tree after the driver fell asleep at the wheel.','<ARG1>The car crashed into a tree</ARG1> <ARG0><SIG0>after the driver fell asleep at the wheel</SIG0>.</ARG0>',1
cnc,train_1333_10333,10333,0,cnc_train_433_1333_10333_10,"'Due to the heavy rain and flooding in the area , the roads were blocked and transportation was disrupted.'","'<ARG0>Due to the heavy rain and flooding in the area</ARG0> , <ARG1>the roads were blocked and transportation was disrupted</ARG1>.'",1
cnc,train_1334_10334,10334,0,cnc_train_434_1334_10334_10,'The company's profits have decreased because of the global economic downturn.','<ARG1>The company's profits have decreased</ARG1> <SIG0>because of</SIG0> <ARG0>the global economic downturn</ARG0>.',1
cnc,train_1335_10335,10335,0,cnc_train_435_1335_10335_10,Construction work : All the workers were given hard hats in order to ensure their safety,Construction work : <ARG1>All the workers were given hard hats</ARG1> <ARG0><SIG0>in order to</SIG0> ensure their safety</ARG0>,1
cnc,train_1336_10336,10336,0,cnc_train_436_1336_10336_10,"June 15, 2020 12:00 PM EST Police arrested the suspect to prevent further crimes","June 15, 2020 12:00 PM EST <ARG1>Police arrested the suspect</ARG1> <ARG0><SIG0>to</SIG0> prevent further crimes</ARG0>",1
cnc,train_1337_10337,10337,0,cnc_train_437_1337_10337_10,"'When the company announced its plan to lay off employees, the employees' morale decreased resulting in a decline in productivity.'","'When the company announced its plan to lay off employees, <ARG1>the employees' morale decreased</ARG1> <SIG0>resulting in</SIG0> <ARG0>a decline in productivity.</ARG0>'",1
cnc,train_1338_10338,10338,0,cnc_train_438_1338_10338_10,Investors withdrew their funds from the companycausing a significant drop in stock prices.,<ARG0><SIG0>Investors withdrew their funds from the company</SIG0></ARG0><ARG1><SIG0>causing</SIG0> a significant drop in stock prices</ARG1>.,1
